t,roll,pitch,yaw,ax,ay,az,gx,gy,gz
0.366674,26.961,-25.594,-35.851,3.7394,0.7564,15.5266,514.056,-121.823,-163.012
0.383341,29.228,-22.408,-36.435,-0.3756,1.2696,0.9626,123.896,155.187,-120.265
0.400008,31.353,-21.488,-37.033,-0.0318,0.3380,0.3484,115.213,31.537,-57.526
0.416675,32.897,-19.504,-37.079,-0.0880,0.3365,0.6620,92.508,99.909,-66.105
0.433342,33.994,-18.334,-37.080,0.2794,0.5367,0.5796,66.304,58.737,-39.127
0.450009,34.316,-17.802,-37.208,0.1441,0.4547,0.3206,17.008,22.516,-24.115
0.466676,34.184,-17.618,-37.541,0.0435,0.6735,-0.1315,-14.186,-1.440,-21.917
0.483343,33.991,-17.797,-37.955,0.0850,0.7026,-0.0268,-19.708,-22.144,-13.362
0.500010,33.586,-18.326,-38.470,0.1275,0.7941,0.4197,-34.724,-42.880,-6.396
0.516677,32.844,-19.264,-39.213,0.0551,0.6587,0.4574,-59.975,-70.440,-3.842
0.533344,31.973,-20.469,-39.911,-0.1957,0.4438,0.3697,-67.747,-82.478,6.186
0.550011,30.954,-22.060,-40.546,-0.1314,0.2713,0.4776,-76.110,-100.429,20.379
0.566678,29.585,-24.503,-40.986,0.5009,-0.6367,0.6448,-93.714,-139.409,53.820
0.583345,29.529,-26.585,-40.127,1.4092,-2.8359,-0.4884,17.951,-85.877,102.697
0.600012,31.842,-26.962,-37.849,0.0966,-3.3860,-0.3041,199.986,43.586,116.237
0.616679,34.863,-26.848,-35.752,-2.8515,0.7294,0.8074,238.785,68.490,88.886
0.633346,35.494,-29.206,-36.816,-1.4292,1.8670,2.0369,8.738,-148.036,34.810
0.650013,36.281,-31.134,-37.691,0.8728,-2.1015,-0.1479,21.496,-120.874,31.024
0.666680,37.096,-32.137,-37.418,0.3363,-2.4139,0.9766,58.363,-40.006,46.477
0.683347,36.207,-32.333,-35.692,0.6021,-3.5870,0.3778,3.156,42.961,76.224
0.700014,35.812,-32.339,-33.848,-0.1034,-3.5932,0.0618,37.363,55.163,74.080
0.716681,36.072,-32.836,-32.994,-0.4672,-3.1040,2.1425,45.695,1.722,50.112
0.733348,36.186,-33.560,-32.252,-0.7925,-2.0473,3.6932,34.159,-12.622,53.019
0.750015,34.383,-34.905,-34.956,-4.0594,1.1297,2.6910,-196.236,-142.907,-65.791
0.766682,34.981,-36.672,-34.750,1.0926,-3.1351,-1.2674,46.249,-81.950,66.167
0.783349,35.967,-36.855,-35.672,-1.6157,-0.0921,-0.9913,29.344,-34.752,-32.580
0.800016,37.668,-37.314,-37.345,-0.6318,-0.6604,-1.9721,44.713,-70.444,-50.261
0.816683,40.005,-38.022,-40.301,-1.7372,-0.9102,-2.1661,34.923,-121.540,-85.401
0.833350,41.615,-38.342,-43.733,-1.6453,-0.8686,-0.4396,-27.510,-120.870,-112.643
0.850017,41.736,-37.799,-45.944,-0.7165,0.4656,1.6058,-71.297,-45.798,-102.339
0.866684,40.150,-35.653,-45.784,-0.7446,0.5004,1.2120,-86.273,101.697,-81.032
0.883351,38.543,-33.668,-44.981,-1.2211,-0.8008,-2.2715,-65.937,116.611,-46.965
0.900018,39.017,-32.151,-45.383,2.6598,4.7323,-2.7047,18.508,57.603,-74.854
0.916685,42.093,-31.457,-49.259,-2.2089,3.5854,-1.3449,64.191,-97.301,-178.564
0.933352,42.963,-31.330,-52.009,-0.8605,-6.6326,-1.2265,-31.701,-90.433,-109.745
0.950019,43.316,-30.681,-51.520,0.6327,5.3336,0.4295,38.953,45.106,-9.931
0.966686,44.594,-30.738,-52.366,0.1617,2.2357,0.5483,52.691,-33.445,-29.930
0.983353,44.576,-30.987,-52.783,-0.7951,0.7238,-0.1318,-12.217,-26.447,-5.403
1.000020,43.944,-31.915,-53.575,-0.1059,-0.0810,0.5446,-61.110,-69.065,9.311
1.016687,42.330,-32.895,-53.831,0.3820,0.4945,1.3209,-103.451,-52.629,30.239
1.033354,40.482,-33.742,-52.890,1.9972,-1.2918,0.6982,-78.450,-7.646,68.496
1.050021,40.877,-33.388,-47.800,3.7886,-1.1683,0.1155,193.814,181.451,178.576
1.066688,44.063,-31.964,-46.895,3.3020,1.6677,0.2664,221.437,93.802,-24.682
1.083355,47.750,-29.721,-49.109,-0.8181,-0.7764,1.1633,153.586,11.868,-176.573
1.100022,45.538,-29.054,-51.201,-3.3730,1.0228,1.2959,-193.637,-51.908,-104.758
1.116689,43.761,-28.055,-52.170,-3.6494,1.5881,1.4687,-133.594,6.566,-78.912
1.133356,41.896,-27.281,-52.658,-5.9133,3.8771,-1.8148,-124.404,15.887,-50.739
1.150023,41.062,-26.037,-51.920,-4.8626,4.4388,-2.0317,-28.892,80.882,-19.591
1.166690,41.512,-25.008,-50.123,-6.1415,4.5160,-3.7255,74.732,108.757,33.154
1.183357,43.581,-23.649,-47.545,-6.2672,4.5633,-2.2272,189.257,152.908,50.091
1.200024,47.093,-21.505,-44.337,-4.8847,3.6779,-2.0171,285.922,213.900,35.549
1.216691,51.576,-19.038,-40.995,-2.1962,2.4128,-2.5271,339.566,236.055,13.157
1.233358,56.959,-17.744,-38.587,0.3290,0.9178,-2.9441,369.491,153.715,20.463
1.250025,61.182,-18.524,-37.124,4.0582,-0.4214,-3.1799,281.396,44.968,86.622
1.266692,63.151,-21.132,-36.960,6.8435,-1.1880,-2.6134,121.883,-66.908,145.970
1.283359,63.132,-25.040,-38.224,7.9627,-1.9246,0.5822,-30.774,-169.734,180.324
1.300026,62.854,-28.873,-39.535,6.7494,-1.9262,1.3565,-52.502,-167.950,175.041
1.316693,63.053,-33.229,-41.146,13.1666,-3.6255,-0.0165,-38.297,-193.170,196.488
1.333360,65.205,-40.530,-46.452,7.3349,-1.9161,2.1736,-63.129,-419.871,283.125
1.350027,67.317,-44.880,-52.748,-0.3459,-0.6379,2.7747,-130.610,-358.158,127.063
1.366694,67.649,-47.772,-55.510,0.3148,-2.2810,0.4058,-100.786,-171.240,116.664
1.383361,69.531,-51.741,-58.714,-0.9510,0.0601,0.4698,-34.607,-201.599,176.333
1.400028,69.776,-53.860,-60.365,-1.4625,-0.3794,3.9543,-64.775,-99.545,98.543
1.416695,66.383,-53.167,-54.257,-2.2004,-0.3542,3.2213,90.660,218.313,42.962
1.433362,62.900,-48.158,-45.159,-4.2074,2.1096,-0.1615,213.314,441.519,-122.616
1.450029,57.287,-42.985,-35.126,-2.3310,-1.0888,1.3416,93.603,519.627,-57.909
1.466696,53.943,-38.982,-29.262,-4.8259,2.5578,-3.7274,30.141,354.690,-47.746
1.483363,50.208,-34.793,-23.221,2.7812,-0.9732,-4.2592,-6.447,382.660,-19.201
1.500030,46.358,-33.209,-19.854,2.6217,1.1827,-6.0337,-118.169,188.145,40.877
1.516697,43.724,-34.220,-19.086,10.9299,-2.7253,7.8974,-132.887,-15.727,70.317
1.533364,44.459,-29.627,-17.502,3.2803,-0.3173,0.5030,93.877,254.869,-134.158
1.550031,43.746,-29.300,-16.150,0.5091,-0.5754,3.5111,-3.452,64.253,36.503
1.566698,44.256,-29.855,-16.413,-0.5326,0.4140,1.8499,22.306,-32.504,12.627
1.583365,44.552,-30.379,-16.547,0.3928,0.4775,0.3880,13.274,-26.418,16.511
1.600032,45.411,-31.093,-16.922,0.8061,0.2207,0.2299,39.479,-42.994,16.085
1.616699,46.067,-31.369,-16.690,2.3523,0.0039,-0.7233,46.036,-2.045,19.594
1.633366,45.840,-30.461,-15.438,2.1500,0.3131,-0.3947,24.407,85.307,5.013
1.650033,45.118,-28.450,-14.025,0.3825,0.1296,-0.7935,-2.255,138.483,-35.016
1.666700,43.549,-26.270,-12.232,-0.9932,-0.7253,-0.7127,-45.324,161.531,-23.829
1.683367,41.730,-23.698,-11.881,-0.8047,0.0165,1.4501,-100.730,127.548,-91.237
1.700034,39.985,-21.952,-11.653,0.9515,0.1390,0.2609,-99.908,88.591,-59.642
1.716701,39.236,-20.355,-11.497,-0.4847,1.5877,-0.0175,-42.139,80.499,-55.065
1.733368,39.556,-19.292,-11.595,-0.8524,1.2337,1.2594,16.623,46.858,-45.327
1.750035,39.892,-18.556,-11.938,-0.5504,0.6446,0.9842,12.709,22.469,-43.723
1.766702,39.912,-18.027,-12.336,-0.9700,0.5488,0.6490,-7.043,10.738,-38.249
1.783369,39.899,-17.861,-12.451,-0.7844,0.5575,0.2295,-3.673,4.241,-11.812
1.800036,39.747,-17.457,-12.747,0.0683,-0.3679,-0.0337,-15.290,8.592,-28.858
1.816703,39.500,-17.157,-13.098,-0.0113,-0.3718,0.2733,-21.844,1.762,-27.292
1.833370,38.910,-16.347,-13.774,2.1265,-1.4294,-0.5356,-47.808,13.865,-61.152
1.850037,38.899,-16.030,-14.307,1.2494,-0.1993,-0.5917,-10.243,-3.633,-36.293
1.866704,40.005,-16.480,-14.892,0.1697,-0.0008,-0.4445,55.811,-41.379,-9.321
1.883371,41.058,-17.100,-15.391,-0.2651,-0.0212,-0.3372,53.865,-45.983,1.871
1.900038,42.158,-17.198,-15.868,-0.5681,0.1304,-0.7901,56.902,-21.693,-17.002
1.916705,43.092,-16.385,-16.084,-2.6160,1.0654,-0.2410,51.564,28.263,-42.658
1.933372,43.657,-15.518,-15.633,-1.5780,0.6453,-0.0002,40.653,56.311,-17.136
1.950039,43.787,-15.064,-14.484,-0.3892,0.6867,0.3080,25.361,66.186,29.051
1.966706,43.332,-14.938,-12.916,-0.7742,1.3524,1.5578,-3.664,68.576,60.384
1.983373,42.763,-15.597,-11.462,-0.5361,1.3618,1.8698,-11.915,29.017,88.365
2.000040,42.175,-17.168,-10.298,1.0297,0.3075,1.4088,-16.342,-23.799,112.996
2.016707,40.926,-19.111,-7.700,-1.3965,-0.1174,0.1931,-27.216,11.551,188.048
2.033374,38.829,-20.104,-3.258,-2.2608,0.1748,-1.7615,-37.066,115.796,230.816
2.050041,38.378,-20.648,1.221,-0.2825,0.1741,-1.9639,65.826,132.041,217.221
2.066708,37.920,-20.727,4.574,2.9726,-1.3223,0.3486,42.950,112.960,150.969
2.083375,38.034,-20.641,5.605,2.0400,-0.9759,-0.1128,28.112,40.230,42.290
2.100042,38.828,-20.321,5.085,0.1689,-0.7789,-0.6150,36.208,-2.478,-35.086
2.116709,40.122,-19.176,4.275,-0.4218,-0.6326,-1.9248,60.771,24.579,-79.243
2.133376,41.925,-16.918,3.198,0.4363,-0.0729,-1.2321,87.707,62.423,-135.582
2.150043,44.390,-14.744,2.694,1.0427,-0.5649,-0.7068,139.228,75.841,-110.757
2.166710,46.522,-12.483,2.719,-0.6233,0.4097,0.8360,127.843,96.753,-96.078
2.183377,48.330,-10.170,3.242,-0.0942,0.4633,-0.0506,114.172,117.078,-81.774
2.200044,50.964,-6.783,2.225,0.8009,2.1786,1.6415,148.548,86.053,-194.347
2.216711,53.036,-4.356,1.657,0.6941,-0.5787,1.4012,120.376,63.414,-136.042
2.233378,54.781,-3.410,1.195,0.6031,-0.7302,1.1966,102.243,11.571,-62.665
2.250045,55.701,-3.198,1.197,0.1183,0.2737,1.6544,54.649,7.779,-10.916
2.266712,55.321,-3.807,1.933,-0.7795,0.4243,1.9594,-20.593,16.112,54.590
2.283379,53.763,-4.520,2.842,-1.0543,0.5527,0.3403,-90.071,19.932,65.944
2.300046,53.179,-2.621,1.342,0.2815,-2.1265,-2.5885,-41.277,-3.958,-145.382
2.316713,52.942,-2.813,1.367,-0.8124,2.3195,1.8520,-14.596,-5.303,9.675
2.333380,51.350,-3.180,1.723,0.5002,0.1603,-0.3671,-94.960,3.726,30.157
2.350047,50.494,-3.600,2.096,0.1146,-0.2593,-0.2308,-50.621,1.904,33.334
2.366714,51.182,-4.527,2.691,0.9194,0.6324,-0.2773,43.235,-7.137,65.314
2.383381,50.878,-4.669,3.409,-0.5586,0.5198,-0.5324,-15.379,28.503,33.246
2.400048,48.856,-3.975,5.376,-0.9840,-0.8769,-0.6133,-113.070,117.238,43.677
2.416715,48.188,-4.259,6.887,-0.2942,-0.5029,0.7633,-34.113,56.889,72.425
2.433382,47.625,-4.113,7.683,0.3209,-1.2614,-0.6286,-30.738,41.587,25.137
2.450049,46.617,-3.259,8.178,-0.3988,-1.4014,-1.2330,-58.973,57.052,-17.676
2.466716,44.383,-0.763,8.001,0.1128,-1.7595,-0.1388,-134.722,97.774,-114.464
2.483383,42.373,1.225,6.807,0.3744,0.3380,-0.0300,-120.547,37.861,-134.248
2.500050,41.419,0.886,6.980,0.4747,2.3853,0.6706,-57.681,-7.831,21.037
2.516717,41.167,-0.402,8.057,-0.6032,0.1274,1.5385,-15.748,-14.961,99.316
2.533384,40.489,-1.264,8.846,-0.0741,1.0185,1.5626,-40.351,-7.784,69.385
2.550051,39.558,-2.613,10.178,1.3634,0.3464,0.3207,-53.618,-10.183,113.024
2.566718,38.167,-4.541,12.370,0.9897,0.3586,0.6034,-75.675,-7.226,174.525
2.583385,33.912,-9.349,18.640,5.1917,-4.7671,-0.9146,-209.767,-12.651,471.407
2.600052,30.677,-10.706,20.913,-7.1935,6.8931,1.1340,-170.341,3.720,156.633
2.616719,29.605,-11.194,21.495,0.0574,0.0259,-1.0358,-58.204,-7.596,44.216
2.633386,29.507,-11.544,21.860,0.0674,0.7787,-2.0631,-2.072,-7.076,28.917
2.650053,30.838,-11.506,22.100,-0.6166,0.7196,0.5637,82.226,9.614,10.935
2.666720,32.533,-11.025,22.011,-0.6637,0.6288,0.8815,100.059,22.298,-19.756
2.683387,34.782,-10.547,21.808,-0.0702,-0.0224,0.3165,132.064,17.767,-25.931
2.700054,37.135,-10.493,21.479,-0.4942,-0.2174,-0.3864,136.919,-8.308,-17.758
2.716721,39.182,-10.860,21.230,-0.7421,-0.6126,0.0349,119.467,-25.905,1.967
2.733388,39.389,-10.915,20.972,-0.4008,-2.6443,-0.0785,8.859,-11.841,-9.749
2.750055,38.755,-11.277,20.719,0.6148,0.3193,0.4279,-41.363,-25.914,2.069
2.766722,37.795,-11.586,20.497,0.0946,-0.8613,1.3597,-60.686,-22.252,1.181
2.783389,36.286,-11.957,20.682,0.0298,0.6771,1.4467,-88.690,-10.913,21.987
2.800056,34.551,-12.353,21.075,-0.3057,0.9375,0.9522,-99.584,-5.658,32.516
2.816723,32.868,-12.789,21.544,-0.4850,0.7948,0.2774,-95.326,-6.124,37.299
2.833390,30.600,-13.651,22.364,0.1800,0.1900,0.8582,-125.374,-18.469,67.986
2.850057,27.917,-13.855,23.094,0.2458,0.3555,-0.7249,-151.054,10.497,43.069
2.866724,25.787,-13.837,23.535,0.0462,0.9851,-2.0586,-122.015,12.957,22.428
2.883391,24.954,-13.855,23.911,1.1782,0.7809,-1.3875,-45.143,8.828,20.285
2.900058,24.741,-14.079,24.208,-0.2444,0.2505,-0.1006,-9.115,-4.481,21.351
2.916725,25.154,-14.327,24.212,-0.6374,0.2770,-0.2474,24.260,-12.943,6.487
2.933392,25.919,-14.543,24.028,-0.4170,0.3342,-0.4803,42.525,-15.860,-4.036
2.950059,26.268,-14.921,24.036,-0.1712,-0.2134,-0.3441,20.405,-19.775,10.434
2.966726,26.541,-15.520,24.230,0.4856,-1.1199,-1.1697,18.767,-26.800,26.113
2.983393,26.346,-15.908,24.489,-0.0909,-0.4247,0.4328,-8.039,-13.785,23.775
3.000060,25.410,-16.211,24.815,-0.4961,-0.1632,0.4163,-51.289,-7.750,24.912
3.016727,24.406,-16.444,25.216,-0.3314,-0.0175,0.2594,-54.028,-2.637,26.858
3.033394,23.416,-16.625,25.696,-0.3692,-0.0198,0.5117,-51.747,1.586,29.698
3.050061,22.388,-16.647,26.210,-0.1845,-0.1076,1.0025,-53.355,10.653,27.795
3.066728,21.467,-16.527,26.759,0.2440,-0.1123,0.6847,-46.393,18.772,26.697
3.083395,20.518,-16.383,27.275,0.0097,0.0801,0.0686,-48.668,18.989,24.726
3.100062,19.884,-16.167,27.952,-0.1293,0.2811,-0.2751,-27.180,25.949,32.190
3.116729,19.404,-16.108,28.566,0.1559,0.1020,-0.2823,-19.104,15.515,32.182
3.133396,19.132,-16.116,29.086,0.3349,0.1123,-0.1369,-8.153,9.784,28.540
3.150063,19.032,-16.155,29.555,0.1033,0.0689,0.4210,1.286,6.964,26.369
3.166730,18.922,-16.225,29.910,0.1484,-0.4502,0.0776,-1.174,3.026,20.804
3.183397,18.753,-16.369,30.228,-0.2649,-0.4935,-0.0210,-5.298,-1.954,20.156
3.200064,18.626,-16.581,30.541,-1.1447,0.2398,0.4295,-2.749,-5.969,21.257
3.216731,18.664,-16.730,30.913,-0.4555,0.1997,0.0917,8.182,-1.385,23.200
3.233398,18.907,-16.805,31.312,0.2351,-0.1432,0.0656,20.999,3.382,23.224
3.250065,19.445,-16.842,31.758,0.2920,-0.3069,-0.4150,39.514,6.584,25.004
3.266732,20.593,-16.910,32.212,-0.0180,-0.2746,-0.7628,76.317,5.320,25.987
3.283399,22.342,-17.074,32.499,-0.5112,-0.4816,-0.7637,109.500,-2.860,19.005
3.300066,24.200,-17.277,32.765,-0.6948,0.0163,0.0772,115.762,-4.925,18.901
3.316733,25.390,-17.577,33.489,-0.4461,0.1052,0.9295,83.924,1.208,45.330
3.333400,25.724,-17.762,34.526,-0.3558,0.5694,1.0683,38.497,15.758,58.354
3.350067,25.725,-17.836,35.627,-0.2262,0.1685,-0.3377,19.767,23.464,58.703
3.366734,25.880,-17.859,37.047,0.2691,-0.0185,-0.3593,34.904,34.244,73.752
3.383401,26.142,-17.985,38.745,0.4425,0.0320,-0.4019,46.566,35.922,90.539
3.400068,26.471,-18.181,40.345,0.2804,-0.2205,-0.6242,49.103,30.121,87.163
3.416735,26.701,-18.359,41.220,-0.8159,0.2704,0.1565,29.763,13.007,49.411
3.433402,26.974,-18.568,41.976,-0.3480,0.1115,0.1866,30.241,8.390,44.172
3.450069,27.078,-18.828,42.919,-0.3034,-0.2010,0.8178,23.901,10.639,54.947
3.466736,26.868,-19.160,44.337,-0.1089,-0.0995,0.2925,14.615,18.952,80.857
3.483403,26.526,-19.475,46.614,0.4642,-0.4537,-0.1800,24.209,41.253,123.809
3.500070,26.047,-19.757,48.348,-1.3833,0.9435,0.7589,5.741,28.414,95.462
3.516737,25.736,-19.751,48.954,-0.2744,0.2448,-0.0354,-6.875,15.419,30.799
3.533404,25.758,-19.769,49.365,-0.0399,0.0168,0.4312,9.097,9.260,21.527
3.550071,26.000,-19.829,50.144,0.0541,0.2910,0.4189,29.835,16.136,41.286
3.566738,26.505,-20.060,51.650,0.1855,-0.1542,0.4164,60.589,25.363,82.412
3.583405,26.588,-20.569,53.119,-0.1411,0.6526,0.8199,35.097,9.803,87.748
3.600072,26.347,-20.821,53.386,-0.7958,0.5631,0.9746,-9.354,-6.659,20.301
3.616739,25.861,-20.683,53.048,-0.1819,0.4338,0.7677,-36.934,-0.695,-20.507
3.633406,24.969,-20.284,52.258,-0.6202,0.6978,1.2767,-70.671,2.753,-50.209
3.650073,24.444,-20.021,51.433,-0.1685,0.3274,0.2821,-49.161,-4.844,-48.639
3.666740,24.137,-19.864,50.772,0.1379,-0.3724,-0.0348,-32.610,-6.542,-37.686
3.683407,23.919,-19.872,50.205,0.2969,-1.4999,-1.0017,-25.206,-13.307,-28.808
3.700074,23.469,-19.815,49.858,-0.6079,-0.6322,-0.5070,-34.615,-4.580,-19.123
3.716741,22.926,-19.447,49.422,-0.8242,-0.7248,0.4392,-41.945,10.711,-31.168
3.733408,22.210,-18.995,49.048,-0.2714,-0.5071,0.2293,-50.896,16.930,-29.741
3.750075,21.580,-18.657,48.752,-0.6916,-0.4068,0.5559,-44.023,12.605,-23.004
3.766742,20.758,-18.207,48.402,0.1330,-0.8785,0.3989,-56.484,17.948,-28.060
3.783409,19.861,-17.941,47.935,0.3777,-1.2042,-0.2459,-62.991,5.753,-30.312
3.800076,19.311,-17.650,46.944,0.1288,-1.5132,-0.2005,-51.612,-2.633,-58.985
3.816743,19.890,-17.338,45.562,0.6305,-0.4598,-0.5056,9.435,-8.995,-80.613
3.833410,20.495,-17.105,44.331,0.2324,0.0827,1.8054,14.079,-11.265,-70.818
3.850077,21.094,-17.634,42.445,-0.5493,0.1759,1.1068,1.862,-68.114,-89.515
3.866744,23.097,-20.158,38.686,-0.2988,1.3294,1.4659,46.726,-220.569,-140.605
3.883411,23.833,-22.831,34.952,-2.4282,1.5379,1.8006,-38.331,-230.137,-127.209
3.900078,23.501,-24.978,32.559,-0.2619,-0.1360,1.4836,-78.519,-170.768,-68.251
3.916745,22.889,-26.821,30.330,-0.2922,-0.7884,-0.2774,-95.565,-149.167,-66.763
3.933412,22.557,-28.651,28.020,-0.0247,-0.3511,-0.7193,-84.819,-148.820,-70.485
3.950079,22.991,-30.152,25.106,-0.1137,-0.1357,-0.3525,-60.196,-142.159,-105.324
3.966746,24.171,-30.844,21.613,0.1774,1.2718,0.1286,-35.923,-110.421,-148.631
3.983413,25.205,-30.845,18.855,0.1284,1.6771,0.8676,-23.174,-59.541,-128.765
4.000080,26.484,-30.157,15.485,0.4794,0.1288,-0.7816,-26.332,-38.968,-174.449
4.016747,27.846,-29.307,12.301,-0.9115,0.1793,-2.1071,-13.459,-30.510,-170.583
4.033414,29.079,-28.412,9.439,-0.7471,0.3093,-0.9481,-9.262,-24.613,-157.492
4.050081,30.012,-27.190,6.616,-0.2848,0.1312,0.3007,-23.464,-10.328,-166.177
4.066748,30.572,-25.509,3.314,-0.1982,-0.5489,-0.8899,-54.760,-2.649,-203.830
4.083415,31.234,-23.961,-0.025,1.1591,0.2278,-0.7931,-44.464,-14.040,-203.498
4.100082,31.742,-22.606,-2.743,0.1964,0.3547,0.0422,-34.331,-9.067,-169.872
4.116749,32.337,-21.395,-5.270,0.4171,-0.0013,-1.2362,-21.433,-13.187,-157.451
4.133416,32.949,-20.624,-7.030,0.1852,0.8383,-0.3438,-1.513,-14.379,-107.659
4.150083,33.605,-20.344,-8.013,-0.5188,0.5623,-0.4064,18.332,-16.390,-55.115
4.166750,34.743,-20.108,-8.704,-0.4133,0.4148,-0.7239,53.598,-10.308,-39.806
4.183417,36.172,-19.756,-9.189,-1.2007,0.0161,-0.3513,75.373,1.130,-34.247
4.200084,37.744,-19.618,-9.211,-1.7467,0.4242,-0.2839,93.527,5.702,-5.616
4.216751,38.500,-19.740,-8.179,0.4531,-0.0176,0.8041,65.839,29.959,50.774
4.233418,38.688,-20.507,-6.383,-1.1221,-1.4148,-0.5179,47.948,26.937,108.213
4.250085,38.914,-21.319,-5.562,1.7245,-0.7594,1.3742,30.824,-9.443,66.758
4.266752,39.406,-22.223,-5.990,-0.0165,-0.3256,0.4051,19.651,-57.266,16.101
4.283419,39.514,-22.127,-5.912,2.2697,0.7632,0.6246,7.892,7.001,0.004
4.300086,39.640,-22.043,-5.712,0.3953,0.2047,0.4947,11.707,10.847,5.671
4.316753,39.783,-21.499,-5.558,-0.2430,0.3398,-0.3361,11.659,30.478,-13.962
4.333420,39.808,-21.036,-5.529,-0.1258,-0.0441,0.2536,1.761,22.277,-16.202
4.350087,39.618,-21.132,-5.593,0.7376,-0.4743,-0.0689,-13.217,-6.864,1.215
4.366754,39.061,-21.579,-5.643,0.7478,-0.4375,0.6700,-34.845,-22.557,15.106
4.383421,38.341,-22.395,-5.875,0.2743,0.0704,0.8658,-48.794,-46.343,20.823
4.400088,37.793,-23.005,-6.333,0.1185,0.9197,0.4248,-43.842,-44.527,2.831
4.416755,37.439,-23.345,-7.371,-0.5748,0.4273,0.0960,-46.186,-51.146,-32.633
4.433422,37.357,-23.971,-8.593,-0.7499,0.1192,-0.1164,-34.709,-70.719,-30.270
4.450089,37.743,-24.802,-9.907,0.5350,-0.1357,-1.2288,-9.811,-83.344,-26.264
4.466756,38.380,-25.064,-11.066,0.6553,-0.5501,-1.0088,8.516,-51.332,-39.712
4.483423,39.183,-25.628,-12.255,-0.1418,-0.7137,-0.2264,17.259,-66.834,-28.750
4.500090,40.042,-26.199,-13.492,-0.4605,-0.1511,0.0810,18.770,-69.026,-29.352
4.516757,40.804,-26.481,-14.554,-0.3805,0.1983,0.3316,17.081,-49.950,-32.285
4.533424,41.021,-26.247,-15.112,-1.1664,0.6474,-0.0779,-2.156,-9.107,-31.609
4.550091,40.944,-26.004,-15.487,-0.7933,0.2795,-0.0031,-14.870,-2.373,-24.534
4.566758,40.679,-25.913,-15.882,-0.0079,-0.0859,-0.1391,-26.656,-9.926,-19.349
4.583425,40.439,-26.355,-16.256,-1.2174,0.2399,0.5381,-24.613,-33.423,2.238
4.600092,40.255,-27.171,-16.453,-1.2907,0.1185,0.0720,-16.653,-44.268,23.957
4.616759,40.031,-27.838,-16.806,-0.9758,-0.0808,-0.8259,-23.597,-42.949,11.798
4.633426,40.080,-28.387,-17.667,-0.3263,-0.8942,-0.4755,-21.673,-54.771,-13.340
4.650093,41.121,-29.321,-19.735,-0.6553,-1.2085,0.6492,2.321,-113.495,-45.723
4.666760,43.792,-33.196,-23.627,-1.5480,-0.6868,2.0511,38.727,-306.524,9.916
4.683427,51.239,-39.642,-32.619,-3.4058,-0.3253,0.4294,125.093,-581.108,-8.451
4.700094,60.338,-42.952,-42.910,-0.1745,0.6438,-2.7107,137.325,-495.142,-96.710
4.716761,71.385,-44.167,-54.927,-0.4803,1.7523,0.7027,164.655,-506.480,-146.933
4.733428,81.791,-43.911,-65.869,1.9510,1.0810,0.1429,166.945,-455.590,-123.907
4.750095,86.674,-42.425,-71.506,4.1766,0.1278,0.3363,61.404,-236.728,-113.054
