t,roll,pitch,yaw,ax,ay,az,gx,gy,gz
124.852497,95.605,63.503,-77.107,0.4274,0.4093,-0.2689,6.577,8.522,7.968
124.869164,95.849,63.348,-76.782,0.6024,0.1409,0.0002,-3.008,9.387,8.394
124.885831,96.013,63.209,-76.553,1.0296,0.1413,-0.4259,-2.684,6.794,7.713
124.902498,96.238,63.083,-76.272,1.3148,0.1017,-0.4138,-1.712,8.156,6.715
124.919165,96.430,62.959,-75.886,0.7134,-0.2002,-0.3737,-9.412,11.065,6.284
124.935832,96.545,62.823,-75.430,0.6259,-0.0862,-0.0779,-17.748,13.090,6.734
124.952499,96.399,62.673,-74.718,0.4106,-0.1302,0.2051,-46.921,20.219,6.764
124.969166,96.106,62.571,-73.843,-1.1961,-0.2962,0.4544,-64.458,24.442,3.452
124.985833,95.898,62.544,-73.080,-1.0996,0.4590,-0.0665,-53.368,20.930,-0.548
125.002500,95.555,62.511,-72.807,-0.9423,1.0379,-0.7023,-35.302,7.472,1.211
125.019167,95.195,62.430,-72.986,-0.8384,0.8024,-0.9556,-12.378,-4.676,5.344
125.035834,94.606,62.380,-73.404,-0.3861,0.0441,-0.1773,-13.282,-11.551,4.035
125.052501,93.744,62.337,-74.109,-1.3719,0.1866,-0.2991,-14.475,-19.585,4.062
125.069168,92.901,62.293,-75.161,-1.5424,0.6251,0.3575,5.070,-29.346,4.338
125.085835,92.565,62.187,-76.635,-1.6392,1.2609,-0.0642,57.884,-41.038,8.392
125.102502,93.541,62.013,-78.666,0.4039,1.1147,0.0600,166.044,-56.572,13.505
125.119169,95.433,61.928,-80.287,1.2830,-4.4083,1.7740,199.143,-45.383,8.709
125.135836,96.558,61.922,-81.808,-0.2648,0.4706,0.3113,147.806,-42.857,4.867
125.152503,97.967,61.961,-83.254,-1.3421,2.3482,1.2223,160.880,-40.973,2.926
125.169170,99.127,61.850,-84.625,0.3836,0.8451,1.2998,141.946,-37.515,12.352
125.185837,100.372,61.682,-85.757,2.2254,0.7584,0.1477,134.372,-30.149,15.431
125.202504,101.829,61.499,-86.625,1.9756,0.7951,0.1713,132.979,-22.392,15.604
125.219171,103.485,61.319,-87.117,1.2225,0.8731,-0.2252,125.013,-11.586,13.743
125.235838,105.515,61.170,-87.183,1.2793,1.0690,-0.7121,125.056,0.187,9.201
125.252505,107.760,61.098,-86.906,2.1096,1.0594,-0.9576,119.911,8.726,1.895
125.269172,109.910,61.081,-86.339,1.9728,-0.2302,-0.8398,98.940,15.712,-4.271
125.285839,112.048,61.044,-85.493,0.9849,-1.4235,-0.9163,83.602,23.511,-6.668
125.302506,114.653,61.012,-84.152,1.5508,-1.5632,-0.6561,85.725,36.323,-13.598
125.319173,117.465,60.942,-82.410,1.2904,-2.5585,0.2663,77.001,47.224,-18.409
125.335840,120.315,60.851,-80.114,-0.5714,-3.8913,1.1403,50.397,61.068,-27.532
125.352507,122.899,60.690,-77.288,-3.3895,-4.8234,1.7588,6.778,75.316,-35.159
125.369174,125.287,60.413,-74.444,-4.9995,-2.6399,1.5199,-5.597,78.599,-33.214
125.385841,127.504,60.070,-72.198,-5.5951,-1.0890,0.2763,15.812,65.830,-23.125
125.402508,129.753,59.801,-70.728,-5.4337,-1.3423,-0.2660,58.417,44.384,-14.997
125.419175,131.639,59.628,-69.868,-6.7402,-2.1509,0.0140,68.413,26.323,-9.136
125.435842,132.660,59.543,-69.383,-7.5348,-2.5673,-0.2969,36.085,14.189,-6.117
125.452509,132.874,59.549,-69.370,-7.8580,-2.7933,-0.1222,11.986,-0.107,-0.606
125.469176,132.725,59.695,-70.025,-6.7181,-1.8919,-0.6709,24.902,-20.659,6.999
125.485843,132.562,59.932,-71.189,-4.6777,-1.5596,-1.4665,50.527,-35.549,13.242
125.502510,132.188,60.164,-72.701,-3.2911,-1.9533,-0.9909,56.132,-42.941,20.126
125.519177,131.162,60.373,-74.145,-2.4559,-2.1153,-0.7518,13.647,-40.522,19.119
125.535844,129.363,60.536,-75.279,-0.9571,-1.2543,-0.5728,-48.783,-32.000,14.069
125.552511,126.807,60.644,-76.205,-0.7468,-1.0840,0.5180,-104.891,-25.550,11.639
125.569178,124.291,60.764,-76.878,1.3910,1.1887,0.3359,-115.783,-20.339,5.483
125.585845,121.980,60.883,-77.472,2.3948,1.9685,-0.0530,-107.527,-18.532,3.416
125.602512,119.687,61.045,-77.889,3.2328,2.3112,0.1888,-115.802,-15.487,-2.248
125.619179,117.236,61.212,-78.112,3.6661,2.6138,-0.0445,-135.345,-10.522,-5.789
125.635846,114.605,61.368,-78.045,3.8712,1.9135,0.3221,-161.444,-2.456,-9.366
125.652513,111.808,61.533,-77.782,3.9606,1.9006,0.0251,-181.750,2.922,-12.146
125.669180,109.129,61.757,-77.497,3.5526,2.5274,-0.0564,-175.913,2.822,-15.434
125.685847,106.877,61.998,-77.549,4.1673,3.0304,-0.5915,-132.456,-6.007,-13.364
125.702514,105.456,62.239,-78.009,3.9086,2.1891,-0.6989,-61.028,-16.545,-10.278
125.719181,104.210,62.410,-78.472,2.8939,0.6904,0.1056,-50.262,-15.251,-6.606
125.735848,102.890,62.522,-78.821,2.5373,0.6530,-0.3063,-60.793,-11.131,-4.270
125.752515,101.421,62.575,-79.125,1.3394,0.2978,-0.2425,-72.119,-9.055,-1.340
125.769182,99.988,62.592,-79.310,1.1797,0.7163,-0.3752,-76.345,-5.362,-0.035
125.785849,98.583,62.579,-79.313,0.9405,0.4489,-0.1626,-84.284,-0.127,0.798
125.802516,97.372,62.564,-79.287,0.5407,0.1631,0.6363,-74.277,0.664,0.791
125.819183,96.409,62.552,-79.288,0.0438,-0.1480,0.8086,-57.853,-0.138,0.702
125.835850,95.576,62.530,-79.261,-0.3057,-0.5055,1.0047,-51.661,0.723,1.293
125.852517,94.860,62.523,-79.195,-0.3951,-0.2188,0.4740,-46.628,1.675,0.262
125.869184,94.211,62.515,-79.195,-0.6298,-0.3453,0.2116,-39.110,-0.149,0.481
125.885851,93.684,62.553,-79.324,-0.7452,0.2372,-0.2703,-24.919,-3.892,-2.038
125.902518,93.251,62.602,-79.596,-0.9420,-0.3880,-0.0038,-11.706,-7.837,-2.459
125.919185,92.811,62.680,-79.953,-1.5908,-0.0771,0.0162,-7.576,-10.242,-4.122
125.935852,92.413,62.765,-80.233,-1.3478,0.2966,-0.1398,-9.118,-8.088,-4.750
125.952519,92.174,62.856,-80.467,-0.7750,0.3507,-0.2274,-1.998,-6.788,-5.223
125.969186,91.926,62.954,-80.652,-0.8285,-0.2478,-0.0185,-5.171,-5.427,-5.661
125.985853,91.780,63.035,-80.693,-0.9398,-0.0565,-0.2956,-6.747,-1.412,-4.814
126.002520,91.760,63.109,-80.637,-0.7927,-0.0535,-0.1953,-4.289,1.218,-4.491
126.019187,91.785,63.211,-80.443,-0.3805,-0.0687,-0.2396,-9.114,4.932,-6.258
126.035854,91.822,63.332,-80.154,-0.2853,-0.2285,-0.3625,-13.347,7.410,-7.492
126.052521,91.858,63.450,-79.845,-0.3813,-0.3237,-0.0811,-14.590,7.930,-7.294
126.069188,91.928,63.557,-79.530,-0.3006,-0.5035,-0.1081,-12.891,8.067,-6.675
126.085855,92.083,63.639,-79.194,0.1216,-0.7119,-0.2598,-8.914,8.663,-5.223
126.102522,92.258,63.718,-78.839,-0.4045,-0.8624,-0.0252,-8.736,9.110,-5.121
126.119189,92.522,63.792,-78.389,-0.6299,-0.4224,-0.0822,-8.501,11.591,-4.928
126.135856,92.871,63.873,-77.869,-0.3991,-0.3554,-0.2500,-7.233,13.387,-5.477
126.152523,93.209,63.974,-77.347,-0.5561,-0.1471,-0.1675,-7.964,13.286,-6.780
126.169190,93.509,64.082,-76.842,-0.7079,-0.1587,0.2122,-9.358,12.717,-7.231
126.185857,93.786,64.172,-76.275,-0.1713,-0.3513,0.3982,-14.126,14.339,-6.347
126.202524,94.091,64.250,-75.695,0.1178,-0.2006,0.3532,-13.204,14.652,-5.685
126.219191,94.425,64.321,-75.151,0.0598,0.2382,0.4578,-9.530,13.681,-5.294
126.235858,94.832,64.389,-74.604,0.3592,0.8087,0.0908,-5.304,13.698,-5.252
126.252525,95.147,64.464,-74.109,0.6436,0.7113,-0.0442,-8.053,12.249,-5.562
126.269192,95.465,64.532,-73.665,1.0080,1.2300,-0.3141,-5.050,10.882,-5.154
126.285859,95.778,64.588,-73.255,0.9666,1.0091,0.0247,-3.616,10.056,-4.362
126.302526,96.100,64.656,-72.867,0.9454,0.6955,0.3126,-1.892,9.350,-5.059
126.319193,96.336,64.726,-72.584,1.0718,0.6410,0.0779,-1.314,6.604,-4.951
126.335860,96.495,64.784,-72.306,1.3166,0.2062,-0.2293,-5.699,6.526,-4.227
126.352527,96.740,64.850,-72.039,1.3945,-0.0759,-0.3401,0.014,6.147,-4.702
126.369194,97.006,64.918,-71.818,1.2551,-0.0128,-0.4763,3.757,4.958,-4.694
126.385861,97.133,64.962,-71.673,0.4365,0.5702,-0.2465,-0.462,3.152,-3.088
126.402528,97.236,65.020,-71.467,0.4957,0.8165,0.3905,-5.153,4.565,-4.034
126.419195,97.138,65.074,-71.386,0.2885,1.2527,0.1159,-10.500,1.455,-3.503
126.435862,96.859,65.129,-71.436,0.6913,0.4502,0.0780,-14.185,-1.828,-3.086
126.452529,96.606,65.159,-71.438,0.7337,0.1149,-0.2056,-15.310,-0.427,-1.716
126.469196,96.466,65.205,-71.590,-0.1182,0.1427,0.5341,-0.281,-4.317,-2.321
126.485863,96.539,65.290,-71.854,-0.9036,1.6409,-0.1897,18.531,-7.344,-4.284
126.502530,96.392,65.213,-71.843,0.0015,-0.8446,0.5558,-9.564,0.618,4.640
126.519197,96.137,65.177,-71.889,-0.2948,0.8217,0.5491,-12.990,-1.119,2.252
126.535864,95.740,65.200,-72.142,0.6220,-0.3646,-0.0172,-10.254,-6.648,-0.680
126.552531,95.251,65.214,-72.227,0.4228,-0.2243,-0.4864,-24.868,-2.382,-0.585
126.569198,94.957,65.226,-72.236,0.2039,-0.6713,-0.0377,-17.307,-0.496,-0.663
126.585865,94.876,65.261,-72.208,0.1489,-0.7594,0.3440,-6.607,0.341,-2.132
126.602532,94.739,65.291,-72.167,0.1827,0.0286,0.1778,-10.592,0.684,-1.843
126.619199,94.461,65.288,-71.885,0.4384,-0.5905,-0.1235,-32.293,6.900,-0.360
126.635866,94.135,65.265,-71.445,0.0772,-0.5962,0.0520,-43.772,10.925,0.581
126.652533,93.784,65.253,-71.162,0.2448,-0.0152,0.0768,-36.628,6.943,0.270
126.669200,93.281,65.267,-70.936,0.4285,-0.8360,0.0144,-42.740,5.436,-1.226
126.685867,93.103,65.343,-70.336,0.2313,-1.0766,-0.3502,-43.548,14.568,-5.360
126.702534,92.921,65.419,-69.799,-0.3949,-0.4024,-0.1831,-40.423,12.989,-5.241
126.719201,92.688,65.496,-69.365,-0.3082,-0.9517,0.2596,-37.803,10.371,-5.128
126.735868,92.111,65.608,-68.977,-1.1786,-0.9918,0.1281,-56.027,9.165,-7.151
126.752535,91.219,65.667,-69.016,-2.9545,1.5670,-0.5001,-51.584,-1.249,-3.506
126.769202,90.651,65.677,-69.349,-3.1511,1.4110,-0.1732,-16.084,-8.401,-0.461
126.785869,90.285,65.639,-69.906,-3.1887,0.6094,0.1515,8.365,-13.928,2.474
126.802536,90.255,65.633,-70.467,-2.1802,0.4211,0.5107,28.712,-14.033,0.443
126.819203,90.483,65.606,-70.974,-1.3559,0.4642,0.0311,41.240,-12.697,1.725
126.835870,90.687,65.616,-71.432,-0.3248,-0.0141,0.3813,37.085,-11.485,-0.477
126.852537,91.055,65.636,-71.670,0.9151,0.4744,0.0311,34.995,-6.071,-1.057
126.869204,91.554,65.690,-71.717,1.5037,-0.5403,-0.0527,32.333,-1.373,-3.169
126.885871,91.924,65.749,-71.563,1.3633,-0.3644,0.0778,13.605,3.542,-3.630
126.902538,92.168,65.798,-71.393,0.2698,0.1102,-0.1923,5.201,3.912,-3.012
126.919205,92.619,65.845,-71.182,-0.0692,0.5010,-0.2989,15.334,4.917,-3.025
126.935872,93.108,65.881,-71.048,0.2077,0.0661,-0.4266,21.839,3.020,-2.298
126.952539,93.494,65.925,-70.847,0.3114,-1.0356,-0.1042,11.968,4.602,-2.909
126.969206,93.836,65.968,-70.494,-0.4881,-0.9941,0.2483,1.024,8.290,-3.099
126.985873,94.138,66.007,-70.121,-0.8496,-1.0114,0.7930,-2.461,8.772,-2.900
127.002540,94.475,66.033,-69.807,-0.5864,-0.4751,0.7591,2.869,7.354,-2.135
127.019207,94.827,66.017,-69.556,0.4829,-0.1503,0.5361,7.181,6.037,0.459
127.035874,95.142,65.989,-69.244,1.0299,-0.4277,0.5119,1.623,7.588,1.063
127.052541,95.108,65.914,-68.870,0.8309,-0.1413,0.2531,-22.688,9.350,3.685
127.069208,95.184,65.834,-68.571,0.4536,0.6586,-0.2629,-11.969,7.587,4.116
127.085875,95.426,65.768,-68.310,0.5313,0.5127,-0.2769,0.081,6.587,3.368
127.102542,95.705,65.703,-68.095,0.8808,0.8630,-0.6184,4.778,5.504,3.367
127.119209,95.958,65.648,-67.963,1.1186,0.9021,-0.7059,7.803,3.411,2.999
127.135876,96.094,65.612,-67.820,1.2413,0.2968,-0.3933,0.178,3.585,1.773
127.152543,96.075,65.580,-67.877,1.0383,0.7274,-0.2575,1.798,-1.390,2.077
127.169210,96.124,65.545,-68.037,1.0000,0.2188,-0.0396,11.521,-3.905,2.574
127.185877,96.241,65.505,-68.235,0.5895,-0.0301,0.1740,17.614,-4.808,2.915
127.202544,96.317,65.460,-68.492,0.2346,-0.0151,0.4486,18.461,-6.266,3.372
127.219211,96.415,65.425,-68.772,0.3732,-0.1381,0.5578,20.894,-6.866,2.921
127.235878,96.605,65.393,-68.959,0.4337,0.4523,0.3089,21.463,-4.632,2.421
127.252545,96.913,65.330,-68.966,0.4290,0.6701,-0.0076,18.614,0.108,3.808
127.269212,97.263,65.258,-68.786,0.5131,0.5364,0.2500,11.012,4.820,3.728
127.285879,97.365,65.171,-68.444,0.4780,0.6188,0.3287,-12.644,8.984,4.125
127.302546,97.449,65.093,-68.162,0.0609,1.1213,-0.1342,-10.569,7.476,3.757
127.319213,97.595,65.031,-67.986,-0.0420,0.6054,-0.1523,-1.002,4.698,3.105
127.335880,97.802,65.000,-67.890,-0.1771,0.2395,-0.1840,6.999,2.479,1.578
127.352547,98.042,64.992,-67.803,-0.6937,-0.2863,-0.1342,9.493,2.049,0.195
127.369214,98.247,64.996,-67.697,-0.8884,-0.4766,-0.0056,6.291,2.446,-0.609
127.385881,98.493,65.034,-67.626,-0.9209,-0.0570,-0.4259,10.780,1.241,-2.449
127.402548,98.696,65.081,-67.622,-0.8821,-0.5621,-0.2781,11.719,-0.498,-2.762
127.419215,98.733,65.117,-67.635,-1.0602,-0.3532,-0.0303,2.787,-0.835,-2.075
127.435882,98.671,65.138,-67.741,-0.9336,0.4173,-0.0171,1.852,-3.019,-0.825
127.452549,98.553,65.139,-67.883,-0.4417,0.0923,0.0503,0.501,-3.729,0.522
127.469216,98.414,65.151,-68.097,-0.3400,0.2252,-0.1631,3.144,-5.633,0.090
127.485883,98.359,65.183,-68.297,-0.2712,0.0501,-0.1972,7.362,-5.429,-1.088
127.502550,98.318,65.226,-68.454,-0.2763,-0.3420,0.0494,5.945,-4.467,-1.979
127.519217,98.250,65.273,-68.653,-0.3509,0.1382,-0.0020,6.549,-5.517,-2.033
127.535884,98.232,65.320,-68.847,-0.3468,0.0572,0.0181,9.335,-5.395,-2.026
127.552551,98.237,65.368,-69.055,-0.2528,0.0193,0.0168,11.443,-5.727,-2.104
127.569218,98.237,65.415,-69.208,-0.0678,-0.0943,-0.1101,8.189,-4.355,-2.197
127.585885,98.242,65.454,-69.315,-0.0688,-0.1649,-0.0353,6.043,-3.167,-1.892
127.602552,98.297,65.494,-69.425,-0.1672,-0.2270,-0.0083,9.138,-3.229,-1.929
127.619219,98.402,65.524,-69.507,-0.2423,-0.4398,0.1663,10.624,-2.450,-1.458
127.635886,98.596,65.538,-69.586,-0.1702,-0.0710,0.1108,15.786,-2.246,-0.527
127.652553,98.825,65.536,-69.652,-0.1838,-0.4048,0.0779,17.156,-1.763,0.415
127.669220,99.098,65.519,-69.707,-0.2133,-0.1524,-0.0666,19.231,-1.357,1.247
127.685887,99.506,65.512,-69.941,-0.4590,-0.0856,-0.2525,37.108,-5.849,1.393
127.702554,100.176,65.545,-70.296,-0.3000,0.3678,-0.2407,59.361,-9.176,-0.428
127.719221,100.835,65.550,-70.910,-0.4575,0.3664,-0.2743,72.941,-15.228,2.529
127.735888,101.581,65.568,-71.543,-0.6065,-0.0079,0.2627,79.163,-15.793,2.003
127.752555,102.067,65.558,-72.411,-0.9230,-0.5519,-0.0141,76.392,-21.110,5.009
127.769222,102.263,65.530,-73.552,-1.3917,-0.8593,-0.2335,73.904,-27.513,7.637
127.785889,102.401,65.447,-74.856,-1.3605,-0.7150,-0.3422,79.345,-30.792,11.840
127.802556,102.347,65.341,-76.331,-1.8034,-1.3174,-0.1964,77.058,-34.781,14.122
127.819223,102.057,65.197,-77.891,-2.2007,-1.6937,-0.3195,67.547,-36.607,16.729
127.835890,101.679,65.000,-79.717,-2.1633,-1.5749,-0.3482,76.566,-42.841,21.071
127.852557,101.173,64.709,-81.947,-2.0479,-1.9151,-0.3420,90.607,-52.398,28.339
127.869224,100.442,64.313,-84.478,-2.5007,-2.4820,-0.1031,93.059,-59.836,35.601
127.885891,99.734,63.821,-87.149,-2.5187,-2.3424,-0.1541,101.577,-63.960,41.320
127.902558,99.005,63.231,-90.054,-2.7745,-2.6983,-0.0960,112.163,-71.007,47.479
127.919225,98.248,62.504,-93.255,-2.9187,-2.2970,0.0028,125.406,-80.169,56.198
127.935892,97.548,61.636,-96.644,-2.9934,-2.5569,0.4373,137.557,-87.291,64.604
127.952559,96.804,60.621,-100.167,-3.2664,-2.6473,0.7522,140.406,-93.747,73.017
127.969226,96.136,59.444,-103.855,-3.2348,-2.2526,1.1399,151.535,-101.973,82.481
127.985893,95.678,58.065,-107.634,-3.3659,-2.4909,1.6216,166.321,-108.592,94.271
128.002560,95.387,56.492,-111.380,-3.2805,-2.2237,1.6211,171.595,-111.946,105.445
128.019227,95.419,54.750,-115.090,-2.4925,-1.6300,1.3090,185.539,-115.410,115.660
128.035894,95.651,52.826,-118.723,-2.5566,-2.7607,2.6670,189.773,-117.201,127.107
128.052561,96.115,50.720,-122.209,-2.8786,-1.6538,3.1133,192.067,-115.953,138.690
128.069228,96.907,48.425,-125.527,-2.7435,-1.5115,2.9861,198.990,-112.834,151.206
128.085895,97.807,46.010,-128.710,-2.9569,-0.8988,3.0385,194.162,-110.324,160.080
128.102562,98.762,43.446,-131.769,-3.3495,-0.9551,3.6372,186.363,-107.102,170.737
128.119229,100.075,40.724,-134.724,-3.9611,-0.1707,4.6000,197.521,-103.320,182.317
128.135896,101.690,37.792,-137.643,-3.9637,0.2976,4.9859,207.647,-100.257,198.083
128.152563,103.550,34.702,-140.526,-3.7592,1.4110,4.7321,213.809,-95.939,211.091
128.169230,105.790,31.425,-143.350,-3.3870,1.7153,5.3965,226.730,-87.952,225.892
128.185897,108.192,28.043,-146.096,-2.8657,2.0257,5.8073,225.739,-77.904,235.548
128.202564,110.858,24.569,-148.827,-2.1053,2.5958,5.9622,232.451,-69.210,245.280
128.219231,113.943,21.003,-151.545,-1.7380,3.5186,6.3658,248.142,-57.960,254.894
128.235898,117.367,17.317,-154.258,-0.4117,3.9669,6.0745,258.675,-43.338,265.720
128.252565,121.221,13.600,-157.002,0.6437,3.4156,5.9179,274.946,-29.770,271.897
128.269232,125.255,9.969,-159.795,1.5546,3.9982,5.9124,276.046,-18.351,272.032
128.285899,129.447,6.508,-162.606,2.7765,4.5078,5.1349,275.494,-7.229,266.209
128.302566,133.263,2.959,-165.383,1.5679,5.2416,6.1140,242.483,15.517,269.494
128.319233,136.960,-0.553,-168.175,2.5761,6.0980,5.8433,225.076,30.494,267.281
128.335900,140.804,-4.033,-171.030,2.9489,4.7461,3.2983,223.552,44.194,266.283
128.352567,144.352,-7.473,-173.856,4.1988,5.1369,3.5663,195.674,60.838,259.388
128.369234,147.558,-10.853,-176.584,5.2710,4.7091,2.0527,166.073,77.045,247.474
128.385901,150.515,-14.321,-179.289,6.0157,3.9024,1.7059,141.813,96.414,242.913
128.402568,152.989,-17.634,177.875,6.4989,3.6227,1.2066,101.372,97.167,238.265
128.419235,155.870,-20.740,174.857,7.1318,4.0044,-0.4632,113.170,93.810,234.814
128.435902,159.084,-23.863,171.612,7.8607,4.4105,-0.5667,118.699,103.662,238.268
128.452569,162.097,-27.068,168.184,8.5452,4.0881,-0.8478,92.086,119.215,239.171
128.469236,165.113,-30.115,164.513,6.7068,2.4632,-2.3784,75.331,120.354,237.234
128.485903,168.539,-32.722,160.782,5.3935,1.1954,-3.2955,88.661,108.357,221.807
128.502570,172.084,-35.085,157.142,4.6275,1.3909,-5.8362,90.682,108.896,202.672
128.519237,175.401,-37.312,153.555,5.4227,1.8742,-6.7842,71.728,113.566,187.343
128.535904,178.646,-39.395,149.916,5.5885,0.1741,-6.5279,59.047,115.608,177.678
128.552571,-177.970,-41.218,146.208,4.3107,-1.1353,-6.8186,58.982,110.057,169.146
128.569238,-174.614,-42.664,142.671,2.8825,-2.5975,-6.1669,59.398,96.564,152.059
128.585905,-171.585,-43.828,139.440,0.2169,-3.5976,-6.8362,48.784,86.009,131.957
128.602572,-168.837,-44.785,136.546,-1.3545,-4.2179,-8.1265,43.462,77.478,112.821
128.619239,-166.402,-45.540,134.250,-1.7295,-5.2713,-7.4535,48.263,64.888,85.301
128.635906,-164.384,-46.157,132.595,-2.4044,-5.1891,-8.3747,49.716,53.004,57.689
128.652573,-162.923,-46.640,131.674,-3.1783,-5.4114,-9.2646,47.527,38.345,28.504
128.669240,-162.347,-47.005,131.483,-3.2207,-5.8387,-9.7588,25.970,23.065,1.041
128.685907,-162.629,-47.240,132.083,-4.3818,-7.3677,-9.3245,9.331,5.902,-27.565
128.702574,-163.566,-47.300,133.513,-4.7114,-8.1808,-9.8767,6.607,-13.723,-56.720
128.719241,-165.162,-47.242,135.843,-4.1511,-8.2900,-10.8256,6.696,-29.078,-90.445
128.735908,-167.604,-47.070,139.065,-2.3607,-8.1780,-11.9082,-5.005,-41.189,-125.356
128.752575,-171.024,-46.732,143.175,-1.0312,-7.9991,-13.4200,-25.291,-51.321,-161.893
128.769242,-175.404,-46.080,148.150,0.8575,-8.0811,-14.8148,-46.812,-63.288,-199.837
128.785909,179.327,-44.939,153.887,3.3639,-7.8286,-16.0223,-70.723,-76.818,-238.855
128.802576,173.614,-43.059,160.142,6.7140,-7.7190,-17.2482,-82.161,-95.946,-276.502
128.819243,167.780,-40.301,166.681,10.6924,-6.9743,-19.1076,-89.173,-115.806,-316.055
128.835910,162.053,-36.657,173.328,16.0963,-6.4609,-19.9362,-95.364,-129.620,-358.501
128.852577,156.364,-32.100,-179.799,21.3555,-4.0775,-22.1809,-108.279,-134.397,-415.355
128.869244,150.127,-26.634,-172.593,28.7933,0.7715,-23.0759,-161.831,-122.613,-484.251
128.885911,143.778,-19.921,-165.033,37.2970,7.1152,-22.6362,-201.132,-109.495,-568.995
128.902578,138.358,-11.603,-157.244,45.2593,17.7281,-20.9845,-197.578,-104.325,-663.546
128.919245,133.725,-1.722,-149.030,53.6101,37.9591,-11.7561,-220.218,-85.297,-763.699
128.935912,130.004,9.147,-139.940,53.8672,61.4102,14.0251,-258.316,-27.768,-848.373
128.952579,127.892,19.958,-130.115,39.5754,74.4752,43.8474,-275.397,38.361,-862.022
128.969246,127.797,30.909,-119.495,7.1061,78.3820,68.0357,-280.823,53.730,-870.069
128.985913,129.007,42.089,-106.005,-41.9525,65.2756,80.8916,-411.130,96.350,-926.584
129.002580,131.305,51.461,-88.117,-77.2035,33.4580,73.5248,-646.735,202.705,-898.749
129.019247,133.977,57.546,-65.674,-82.0532,-8.2188,55.6539,-937.967,330.760,-792.638
129.035914,136.472,60.276,-39.475,-59.2273,-18.0244,49.3829,-1197.747,456.495,-687.331
129.052581,135.121,54.941,-22.456,-49.3630,-26.8442,32.4686,-943.745,608.966,-169.720
129.069248,140.672,50.031,-3.110,-14.1275,-35.5986,-14.7208,-589.630,689.160,-328.358
129.085915,138.324,41.660,6.485,7.9465,-23.8133,4.4523,-553.246,641.857,20.460
129.102582,132.966,33.365,13.454,-4.5809,-43.7073,1.5018,-573.841,587.828,111.254
129.119249,125.358,23.999,17.278,4.9794,-31.0873,-11.7956,-561.816,510.611,311.474
129.135916,118.065,14.011,20.148,2.1170,-18.3729,-0.5493,-487.492,451.313,429.338
129.152583,110.410,2.901,22.778,-8.0496,-0.1112,-0.3596,-476.737,412.177,549.448
129.169250,106.377,-8.283,25.603,-25.3659,3.3158,1.1198,-229.966,366.484,589.344
129.185917,105.847,-18.702,28.130,-20.7250,-5.5000,-7.5957,5.377,307.776,566.366
129.202584,107.673,-28.282,30.926,-22.9844,-5.0619,-11.2694,176.101,304.026,514.829
129.219251,110.542,-37.077,34.063,-17.7920,-6.2393,-15.1537,270.841,312.405,458.002
129.235918,113.501,-44.855,37.269,-11.5459,-10.1276,-14.9119,297.786,299.623,391.893
129.252585,116.793,-51.571,40.010,-4.8917,-15.4728,-18.4198,310.827,260.730,334.914
129.269252,120.401,-57.282,42.457,0.7577,-13.6704,-15.7565,322.637,230.354,279.916
129.285919,124.361,-62.436,44.679,4.6775,-9.2151,-13.5764,335.772,215.640,247.787
129.302586,128.346,-66.789,46.829,9.3443,-5.7073,-12.1762,336.027,195.914,200.588
129.319253,131.907,-70.053,48.853,11.1619,-1.6592,-11.5350,305.575,159.926,143.319
129.335920,136.222,-72.391,49.635,6.9817,1.2857,-8.8557,282.579,110.446,110.728
129.352587,143.086,-74.035,48.176,7.4419,-1.1766,-6.4032,308.229,62.843,101.500
129.369254,151.891,-75.225,44.756,11.4754,-5.8319,-4.1592,311.633,36.814,100.904
129.385921,160.969,-76.181,40.513,15.5032,-4.9525,-3.5309,279.185,35.087,96.513
129.402588,168.014,-76.820,37.076,12.6160,3.3542,-3.0355,204.305,32.855,71.257
129.419255,173.850,-77.201,34.384,6.7869,8.3625,-2.0938,177.842,24.939,51.202
129.435922,178.920,-77.243,32.144,6.2326,6.9678,-1.2780,162.019,7.096,38.314
129.452589,-176.720,-76.926,30.267,4.5525,5.2835,-1.4228,144.065,-13.805,31.384
129.469256,-172.841,-76.215,28.373,4.5688,2.6862,-1.7030,117.066,-36.898,34.109
129.485923,-169.093,-75.146,26.281,3.0508,1.1075,-1.5497,99.837,-56.314,43.514
129.502590,-165.807,-73.889,24.318,4.5915,0.1191,-2.5455,81.137,-65.203,49.272
129.519257,-163.852,-72.573,23.229,5.3039,1.2594,-2.5559,53.020,-70.337,40.562
129.535924,-162.830,-71.230,22.671,2.7486,2.8822,-1.2032,28.969,-74.202,33.940
129.552591,-162.161,-69.946,22.472,1.9276,3.0070,-0.8506,29.547,-73.492,26.878
129.569258,-161.841,-68.694,22.487,3.2074,2.5269,-1.0376,21.863,-73.832,21.851
129.585925,-162.176,-67.406,22.714,4.0456,1.7325,-1.5206,-4.612,-78.490,16.996
129.602592,-162.763,-66.078,22.959,3.3593,2.2056,-0.6177,-18.051,-82.082,15.595
129.619259,-163.349,-64.792,23.002,3.0905,1.0830,-0.6419,-28.357,-79.360,17.630
129.635926,-163.883,-63.561,22.693,1.6717,0.4669,0.2073,-43.977,-74.297,24.132
129.652593,-164.350,-62.491,22.040,1.7788,-0.1640,-0.0516,-58.230,-62.714,29.969
129.669260,-165.356,-61.532,21.263,2.1576,-0.7171,-0.2108,-97.041,-55.466,31.347
